Play #,State,Action,Reward,Next State,Terminated
9,[-0.27350986 -0.0008339 ],1,-1.0,[-0.27604836 -0.00253849],0
9,[-0.27604836 -0.00253849],1,-1.0,[-0.28027746 -0.0042291 ],0
9,[-0.28027746 -0.0042291 ],1,-1.0,[-0.28617364 -0.0058962 ],0
9,[-0.28617364 -0.0058962 ],0,-1.0,[-0.29470375 -0.0085301 ],0
9,[-0.29470375 -0.0085301 ],0,-1.0,[-0.3058188  -0.01111504],0
9,[-0.3058188  -0.01111504],0,-1.0,[-0.31945345 -0.01363464],0
9,[-0.31945345 -0.01363464],0,-1.0,[-0.33552524 -0.0160718 ],0
9,[-0.33552524 -0.0160718 ],0,-1.0,[-0.35393393 -0.0184087 ],0
9,[-0.35393393 -0.0184087 ],0,-1.0,[-0.37456086 -0.02062694],0
9,[-0.37456086 -0.02062694],0,-1.0,[-0.39726874 -0.02270786],0
9,[-0.39726874 -0.02270786],0,-1.0,[-0.42190155 -0.02463281],0
9,[-0.42190155 -0.02463281],0,-1.0,[-0.4482853  -0.02638376],0
9,[-0.4482853  -0.02638376],0,-1.0,[-0.47622913 -0.02794382],0
9,[-0.47622913 -0.02794382],0,-1.0,[-0.505527  -0.0292979],0
9,[-0.505527  -0.0292979],0,-1.0,[-0.5359604  -0.03043337],0
9,[-0.5359604  -0.03043337],0,-1.0,[-0.5673011  -0.03134068],0
9,[-0.5673011  -0.03134068],0,-1.0,[-0.5993149  -0.03201385],0
9,[-0.5993149  -0.03201385],0,-1.0,[-0.6317658  -0.03245085],0
9,[-0.6317658  -0.03245085],0,-1.0,[-0.66441953 -0.03265376],0
9,[-0.66441953 -0.03265376],0,-1.0,[-0.69704825 -0.03262874],0
9,[-0.69704825 -0.03262874],0,-1.0,[-0.7294341  -0.03238579],0
9,[-0.7294341  -0.03238579],0,-1.0,[-0.7613723  -0.03193828],0
9,[-0.7613723  -0.03193828],0,-1.0,[-0.7926747 -0.0313024],0
9,[-0.7926747 -0.0313024],1,-1.0,[-0.8221712  -0.02949647],0
9,[-0.8221712  -0.02949647],1,-1.0,[-0.84971607 -0.02754483],0
9,[-0.84971607 -0.02754483],1,-1.0,[-0.8751869  -0.02547088],0
9,[-0.8751869  -0.02547088],1,-1.0,[-0.89848334 -0.02329642],0
9,[-0.89848334 -0.02329642],2,-1.0,[-0.91852444 -0.02004113],0
9,[-0.91852444 -0.02004113],2,-1.0,[-0.93524957 -0.01672509],0
9,[-0.93524957 -0.01672509],2,-1.0,[-0.9486143  -0.01336476],0
9,[-0.9486143  -0.01336476],2,-1.0,[-0.95858765 -0.0099733 ],0
9,[-0.95858765 -0.0099733 ],2,-1.0,[-0.96514875 -0.00656111],0
9,[-0.96514875 -0.00656111],2,-1.0,[-0.9682852  -0.00313647],0
9,[-0.9682852  -0.00313647],2,-1.0,[-9.6799141e-01  2.9380602e-04],0
9,[-9.6799141e-01  2.9380602e-04],2,-1.0,[-0.96426785  0.00372356],0
9,[-0.96426785  0.00372356],2,-1.0,[-0.95712125  0.00714659],0
9,[-0.95712125  0.00714659],2,-1.0,[-0.9465654   0.01055586],0
9,[-0.9465654   0.01055586],2,-1.0,[-0.9326226  0.0139428],0
9,[-0.9326226  0.0139428],2,-1.0,[-0.915326    0.01729656],0
9,[-0.915326    0.01729656],2,-1.0,[-0.8947226   0.02060346],0
9,[-0.8947226   0.02060346],2,-1.0,[-0.87087613  0.02384644],0
9,[-0.87087613  0.02384644],2,-1.0,[-0.84387136  0.02700477],0
9,[-0.84387136  0.02700477],2,-1.0,[-0.81381744  0.03005392],0
9,[-0.81381744  0.03005392],2,-1.0,[-0.7808516  0.0329658],0
9,[-0.7808516  0.0329658],2,-1.0,[-0.74514234  0.03570929],0
9,[-0.74514234  0.03570929],2,-1.0,[-0.7068911   0.03825121],0
9,[-0.7068911   0.03825121],2,-1.0,[-0.66633344  0.04055767],0
9,[-0.66633344  0.04055767],2,-1.0,[-0.6237377   0.04259576],0
9,[-0.6237377   0.04259576],2,-1.0,[-0.57940215  0.04433556],0
9,[-0.57940215  0.04433556],2,-1.0,[-0.53365     0.04575213],0
9,[-0.53365     0.04575213],2,-1.0,[-0.4868225  0.0468275],0
9,[-0.4868225  0.0468275],2,-1.0,[-0.43927026  0.04755224],0
9,[-0.43927026  0.04755224],2,-1.0,[-0.39134374  0.0479265 ],0
9,[-0.39134374  0.0479265 ],2,-1.0,[-0.34338334  0.04796041],0
9,[-0.34338334  0.04796041],2,-1.0,[-0.29570967  0.04767368],0
9,[-0.29570967  0.04767368],2,-1.0,[-0.24861507  0.04709458],0
9,[-0.24861507  0.04709458],2,-1.0,[-0.20235679  0.0462583 ],0
9,[-0.20235679  0.0462583 ],2,-1.0,[-0.15715179  0.04520499],0
9,[-0.15715179  0.04520499],2,-1.0,[-0.11317407  0.04397772],0
9,[-0.11317407  0.04397772],2,-1.0,[-0.07055363  0.04262044],0
9,[-0.07055363  0.04262044],2,-1.0,[-0.02937741  0.04117623],0
9,[-0.02937741  0.04117623],2,-1.0,[0.01030852 0.03968593],0
9,[0.01030852 0.03968593],2,-1.0,[0.04849565 0.03818712],0
9,[0.04849565 0.03818712],2,-1.0,[0.08520918 0.03671354],0
9,[0.08520918 0.03671354],2,-1.0,[0.12050395 0.03529477],0
9,[0.12050395 0.03529477],2,-1.0,[0.15446033 0.03395637],0
9,[0.15446033 0.03395637],2,-1.0,[0.18718033 0.03272   ],0
9,[0.18718033 0.03272   ],2,-1.0,[0.21878424 0.03160391],0
9,[0.21878424 0.03160391],2,-1.0,[0.24940759 0.03062335],0
9,[0.24940759 0.03062335],2,-1.0,[0.2791987  0.02979111],0
9,[0.2791987  0.02979111],2,-1.0,[0.30831668 0.02911798],0
9,[0.30831668 0.02911798],2,-1.0,[0.33692998 0.02861329],0
9,[0.33692998 0.02861329],2,-1.0,[0.36521527 0.02828531],0
9,[0.36521527 0.02828531],2,-1.0,[0.39335692 0.02814163],0
9,[0.39335692 0.02814163],2,-1.0,[0.4215464  0.02818948],0
9,[0.4215464  0.02818948],2,-1.0,[0.44998237 0.02843599],0
9,[0.44998237 0.02843599],2,-1.0,[0.47887072 0.02888835],0
9,[0.47887072 0.02888835],2,-1.0,[0.50842464 0.02955389],1
10,"(array([-0.47984937,  0.        ], dtype=float32), {})",2,-1.0,[-0.47917655  0.00067282],0
10,[-0.47917655  0.00067282],2,-1.0,[-0.4778359   0.00134064],0
10,[-0.4778359   0.00134064],2,-1.0,[-0.4758374   0.00199849],0
10,[-0.4758374   0.00199849],2,-1.0,[-0.4731959   0.00264151],0
10,[-0.4731959   0.00264151],2,-1.0,[-0.46993098  0.00326493],0
10,[-0.46993098  0.00326493],2,-1.0,[-0.46606684  0.00386415],0
10,[-0.46606684  0.00386415],2,-1.0,[-0.461632   0.0044348],0
10,[-0.461632   0.0044348],2,-1.0,[-0.4566593   0.00497273],0
10,[-0.4566593   0.00497273],2,-1.0,[-0.45118526  0.00547405],0
10,[-0.45118526  0.00547405],2,-1.0,[-0.44525003  0.00593521],0
10,[-0.44525003  0.00593521],2,-1.0,[-0.43889704  0.00635299],0
10,[-0.43889704  0.00635299],2,-1.0,[-0.4321725   0.00672454],0
10,[-0.4321725   0.00672454],2,-1.0,[-0.4251251   0.00704741],0
10,[-0.4251251   0.00704741],2,-1.0,[-0.41780555  0.00731955],0
10,[-0.41780555  0.00731955],2,-1.0,[-0.4102662   0.00753936],0
10,[-0.4102662   0.00753936],2,-1.0,[-0.40256056  0.00770564],0
10,[-0.40256056  0.00770564],2,-1.0,[-0.39474288  0.00781767],0
10,[-0.39474288  0.00781767],2,-1.0,[-0.38686773  0.00787515],0
10,[-0.38686773  0.00787515],2,-1.0,[-0.37898955  0.00787818],0
10,[-0.37898955  0.00787818],2,-1.0,[-0.37116224  0.00782731],0
10,[-0.37116224  0.00782731],2,-1.0,[-0.36343879  0.00772347],0
10,[-0.36343879  0.00772347],2,-1.0,[-0.3558708   0.00756796],0
10,[-0.3558708   0.00756796],2,-1.0,[-0.3485084   0.00736242],0
10,[-0.3485084   0.00736242],2,-1.0,[-0.3413996  0.0071088],0
10,[-0.3413996  0.0071088],2,-1.0,[-0.33459026  0.00680934],0
10,[-0.33459026  0.00680934],2,-1.0,[-0.32812375  0.00646653],0
10,[-0.32812375  0.00646653],2,-1.0,[-0.32204068  0.00608306],0
10,[-0.32204068  0.00608306],2,-1.0,[-0.31637886  0.00566182],0
10,[-0.31637886  0.00566182],2,-1.0,[-0.311173    0.00520586],0
10,[-0.311173    0.00520586],2,-1.0,[-0.30645466  0.00471834],0
10,[-0.30645466  0.00471834],2,-1.0,[-0.30225214  0.00420252],0
10,[-0.30225214  0.00420252],2,-1.0,[-0.29859036  0.00366176],0
10,[-0.29859036  0.00366176],2,-1.0,[-0.2954909   0.00309947],0
10,[-0.2954909   0.00309947],2,-1.0,[-0.29297182  0.0025191 ],0
10,[-0.29297182  0.0025191 ],2,-1.0,[-0.29104766  0.00192413],0
10,[-0.29104766  0.00192413],2,-1.0,[-0.2897296   0.00131808],0
10,[-0.2897296   0.00131808],2,-1.0,[-0.28902513  0.00070446],0
10,[-0.28902513  0.00070446],2,-1.0,[-2.8893831e-01  8.6814325e-05],0
10,[-2.8893831e-01  8.6814325e-05],1,-1.0,[-0.29046965 -0.00153133],0
10,[-0.29046965 -0.00153133],1,-1.0,[-0.29361036 -0.0031407 ],0
10,[-0.29361036 -0.0031407 ],1,-1.0,[-0.29834235 -0.00473198],0
10,[-0.29834235 -0.00473198],1,-1.0,[-0.30463806 -0.00629572],0
10,[-0.30463806 -0.00629572],1,-1.0,[-0.3124604  -0.00782235],0
10,[-0.3124604  -0.00782235],0,-1.0,[-0.32276252 -0.0103021 ],0
10,[-0.32276252 -0.0103021 ],0,-1.0,[-0.33548138 -0.01271888],0
10,[-0.33548138 -0.01271888],0,-1.0,[-0.35053745 -0.01505605],0
10,[-0.35053745 -0.01505605],0,-1.0,[-0.3678339  -0.01729648],0
10,[-0.3678339  -0.01729648],0,-1.0,[-0.3872566  -0.01942266],0
10,[-0.3872566  -0.01942266],0,-1.0,[-0.40867352 -0.02141695],0
10,[-0.40867352 -0.02141695],0,-1.0,[-0.43193546 -0.02326192],0
10,[-0.43193546 -0.02326192],0,-1.0,[-0.45687622 -0.02494076],0
10,[-0.45687622 -0.02494076],0,-1.0,[-0.48331407 -0.02643785],0
10,[-0.48331407 -0.02643785],0,-1.0,[-0.5110533  -0.02773925],0
10,[-0.5110533  -0.02773925],0,-1.0,[-0.5398866  -0.02883331],0
10,[-0.5398866  -0.02883331],0,-1.0,[-0.56959784 -0.0297112 ],0
10,[-0.56959784 -0.0297112 ],0,-1.0,[-0.59996516 -0.03036731],0
10,[-0.59996516 -0.03036731],0,-1.0,[-0.63076466 -0.03079955],0
10,[-0.63076466 -0.03079955],0,-1.0,[-0.6617743  -0.03100958],0
10,[-0.6617743  -0.03100958],0,-1.0,[-0.692777   -0.03100269],0
10,[-0.692777   -0.03100269],0,-1.0,[-0.72356457 -0.03078763],0
10,[-0.72356457 -0.03078763],0,-1.0,[-0.7539408  -0.03037624],0
10,[-0.7539408  -0.03037624],0,-1.0,[-0.7837238  -0.02978292],0
10,[-0.7837238  -0.02978292],0,-1.0,[-0.8127478  -0.02902405],0
10,[-0.8127478  -0.02902405],0,-1.0,[-0.84086514 -0.02811735],0
10,[-0.84086514 -0.02811735],0,-1.0,[-0.8679463 -0.0270812],0
10,[-0.8679463 -0.0270812],0,-1.0,[-0.8938804  -0.02593405],0
10,[-0.8938804  -0.02593405],1,-1.0,[-0.9175743  -0.02369386],0
10,[-0.9175743  -0.02369386],1,-1.0,[-0.9389548  -0.02138052],0
10,[-0.9389548  -0.02138052],1,-1.0,[-0.95796597 -0.01901117],0
10,[-0.95796597 -0.01901117],1,-1.0,[-0.97456616 -0.01660022],0
10,[-0.97456616 -0.01660022],1,-1.0,[-0.9887255  -0.01415933],0
10,[-0.9887255  -0.01415933],2,-1.0,[-0.9994232  -0.01069769],0
10,[-0.9994232  -0.01069769],2,-1.0,[-1.0066465  -0.00722333],0
10,[-1.0066465  -0.00722333],2,-1.0,[-1.0103884 -0.0037418],0
10,[-1.0103884 -0.0037418],2,-1.0,[-1.0106454e+00 -2.5702972e-04],0
10,[-1.0106454e+00 -2.5702972e-04],2,-1.0,[-1.0074174   0.00322795],0
10,[-1.0074174   0.00322795],2,-1.0,[-1.0007073   0.00671017],0
10,[-1.0007073   0.00671017],2,-1.0,[-0.9905213  0.0101859],0
10,[-0.9905213  0.0101859],2,-1.0,[-0.9768715   0.01364985],0
10,[-0.9768715   0.01364985],2,-1.0,[-0.95977706  0.01709441],0
10,[-0.95977706  0.01709441],2,-1.0,[-0.9392681   0.02050893],0
10,[-0.9392681   0.02050893],2,-1.0,[-0.9153891   0.02387902],0
10,[-0.9153891   0.02387902],2,-1.0,[-0.888203   0.0271861],0
10,[-0.888203   0.0271861],2,-1.0,[-0.85779595  0.03040706],0
10,[-0.85779595  0.03040706],2,-1.0,[-0.8242817   0.03351424],0
10,[-0.8242817   0.03351424],2,-1.0,[-0.787806    0.03647573],0
10,[-0.787806    0.03647573],2,-1.0,[-0.74854976  0.03925622],0
10,[-0.74854976  0.03925622],2,-1.0,[-0.70673156  0.04181818],0
10,[-0.70673156  0.04181818],2,-1.0,[-0.66260797  0.04412361],0
10,[-0.66260797  0.04412361],2,-1.0,[-0.61647177  0.04613622],0
10,[-0.61647177  0.04613622],2,-1.0,[-0.568648    0.04782379],0
10,[-0.568648    0.04782379],2,-1.0,[-0.5194873   0.04916064],0
10,[-0.5194873   0.04916064],2,-1.0,[-0.46935752  0.0501298 ],0
10,[-0.46935752  0.0501298 ],2,-1.0,[-0.41863275  0.05072478],0
10,[-0.41863275  0.05072478],2,-1.0,[-0.36768225  0.05095049],0
10,[-0.36768225  0.05095049],2,-1.0,[-0.31685895  0.05082329],0
10,[-0.31685895  0.05082329],2,-1.0,[-0.2664887   0.05037025],0
10,[-0.2664887   0.05037025],2,-1.0,[-0.21686117  0.04962753],0
10,[-0.21686117  0.04962753],2,-1.0,[-0.16822298  0.0486382 ],0
10,[-0.16822298  0.0486382 ],2,-1.0,[-0.12077311  0.04744987],0
10,[-0.12077311  0.04744987],2,-1.0,[-0.07466093  0.04611217],0
10,[-0.07466093  0.04611217],2,-1.0,[-0.02998631  0.04467462],0
10,[-0.02998631  0.04467462],2,-1.0,[0.01319842 0.04318473],0
10,[0.01319842 0.04318473],2,-1.0,[0.05488511 0.04168669],0
10,[0.05488511 0.04168669],2,-1.0,[0.09510561 0.0402205 ],0
10,[0.09510561 0.0402205 ],2,-1.0,[0.13392718 0.03882157],0
10,[0.13392718 0.03882157],2,-1.0,[0.17144784 0.03752066],0
10,[0.17144784 0.03752066],2,-1.0,[0.20779197 0.03634412],0
10,[0.20779197 0.03634412],2,-1.0,[0.2431063  0.03531434],0
10,[0.2431063  0.03531434],2,-1.0,[0.27755657 0.03445027],0
10,[0.27755657 0.03445027],2,-1.0,[0.31132457 0.03376801],0
10,[0.31132457 0.03376801],2,-1.0,[0.34460598 0.0332814 ],0
10,[0.34460598 0.0332814 ],2,-1.0,[0.3776085  0.03300254],0
10,[0.3776085  0.03300254],2,-1.0,[0.4105508  0.03294229],0
10,[0.4105508  0.03294229],2,-1.0,[0.4436614  0.03311059],0
10,[0.4436614  0.03311059],2,-1.0,[0.4771782  0.03351679],0
10,[0.4771782  0.03351679],2,-1.0,[0.51134795 0.03416976],1
11,"(array([-0.4988983,  0.       ], dtype=float32), {})",2,-1.0,[-0.49808338  0.00081492],0
11,[-0.49808338  0.00081492],2,-1.0,[-0.49645963  0.00162374],0
11,[-0.49645963  0.00162374],2,-1.0,[-0.4940392   0.00242042],0
11,[-0.4940392   0.00242042],2,-1.0,[-0.4908402   0.00319901],0
11,[-0.4908402   0.00319901],2,-1.0,[-0.48688647  0.00395372],0
11,[-0.48688647  0.00395372],2,-1.0,[-0.48220757  0.00467893],0
11,[-0.48220757  0.00467893],2,-1.0,[-0.47683826  0.0053693 ],0
11,[-0.47683826  0.0053693 ],2,-1.0,[-0.47081852  0.00601974],0
11,[-0.47081852  0.00601974],2,-1.0,[-0.464193    0.00662554],0
11,[-0.464193    0.00662554],2,-1.0,[-0.45701063  0.00718235],0
11,[-0.45701063  0.00718235],2,-1.0,[-0.44932437  0.00768626],0
11,[-0.44932437  0.00768626],2,-1.0,[-0.44119057  0.0081338 ],0
11,[-0.44119057  0.0081338 ],2,-1.0,[-0.43266857  0.00852201],0
11,[-0.43266857  0.00852201],2,-1.0,[-0.4238201   0.00884846],0
11,[-0.4238201   0.00884846],2,-1.0,[-0.41470885  0.00911125],0
11,[-0.41470885  0.00911125],2,-1.0,[-0.40539983  0.00930902],0
11,[-0.40539983  0.00930902],2,-1.0,[-0.39595884  0.00944099],0
11,[-0.39595884  0.00944099],2,-1.0,[-0.38645193  0.00950691],0
11,[-0.38645193  0.00950691],2,-1.0,[-0.37694484  0.00950709],0
11,[-0.37694484  0.00950709],2,-1.0,[-0.3675025   0.00944233],0
11,[-0.3675025   0.00944233],2,-1.0,[-0.3581886   0.00931393],0
11,[-0.3581886   0.00931393],2,-1.0,[-0.34906495  0.00912364],0
11,[-0.34906495  0.00912364],2,-1.0,[-0.3401913   0.00887363],0
11,[-0.3401913   0.00887363],2,-1.0,[-0.33162487  0.00856644],0
11,[-0.33162487  0.00856644],2,-1.0,[-0.32341996  0.00820492],0
11,[-0.32341996  0.00820492],2,-1.0,[-0.31562775  0.00779221],0
11,[-0.31562775  0.00779221],2,-1.0,[-0.30829608  0.00733167],0
11,[-0.30829608  0.00733167],2,-1.0,[-0.3014692   0.00682686],0
11,[-0.3014692   0.00682686],2,-1.0,[-0.2951877   0.00628148],0
11,[-0.2951877   0.00628148],2,-1.0,[-0.28948838  0.00569935],0
11,[-0.28948838  0.00569935],2,-1.0,[-0.284404    0.00508435],0
11,[-0.284404    0.00508435],2,-1.0,[-0.27996358  0.00444044],0
11,[-0.27996358  0.00444044],2,-1.0,[-0.276192    0.00377157],0
11,[-0.276192    0.00377157],2,-1.0,[-0.27311024  0.00308176],0
11,[-0.27311024  0.00308176],2,-1.0,[-0.27073526  0.00237498],0
11,[-0.27073526  0.00237498],2,-1.0,[-0.26908004  0.00165524],0
11,[-0.26908004  0.00165524],2,-1.0,[-0.26815352  0.0009265 ],0
11,[-0.26815352  0.0009265 ],2,-1.0,[-2.6796079e-01  1.9274985e-04],0
11,[-2.6796079e-01  1.9274985e-04],2,-1.0,[-0.26850283 -0.00054204],0
11,[-0.26850283 -0.00054204],2,-1.0,[-0.26977673 -0.0012739 ],0
11,[-0.26977673 -0.0012739 ],2,-1.0,[-0.27177557 -0.00199886],0
11,[-0.27177557 -0.00199886],2,-1.0,[-0.27448854 -0.00271294],0
11,[-0.27448854 -0.00271294],2,-1.0,[-0.27790067 -0.00341215],0
11,[-0.27790067 -0.00341215],1,-1.0,[-0.28299317 -0.00509249],0
11,[-0.28299317 -0.00509249],1,-1.0,[-0.28973752 -0.00674437],0
11,[-0.28973752 -0.00674437],0,-1.0,[-0.29909548 -0.00935794],0
11,[-0.29909548 -0.00935794],0,-1.0,[-0.31101274 -0.01191727],0
11,[-0.31101274 -0.01191727],0,-1.0,[-0.3254185  -0.01440576],0
11,[-0.3254185  -0.01440576],0,-1.0,[-0.3422246  -0.01680608],0
11,[-0.3422246  -0.01680608],0,-1.0,[-0.36132485 -0.01910025],0
11,[-0.36132485 -0.01910025],0,-1.0,[-0.38259465 -0.0212698 ],0
11,[-0.38259465 -0.0212698 ],0,-1.0,[-0.4058907  -0.02329607],0
11,[-0.4058907  -0.02329607],0,-1.0,[-0.43105137 -0.02516065],0
11,[-0.43105137 -0.02516065],0,-1.0,[-0.45789722 -0.02684587],0
11,[-0.45789722 -0.02684587],0,-1.0,[-0.48623267 -0.02833545],0
11,[-0.48623267 -0.02833545],0,-1.0,[-0.5158478  -0.02961511],0
11,[-0.5158478  -0.02961511],0,-1.0,[-0.546521   -0.03067324],0
11,[-0.546521   -0.03067324],0,-1.0,[-0.5780225  -0.03150145],0
11,[-0.5780225  -0.03150145],0,-1.0,[-0.61011755 -0.03209509],0
11,[-0.61011755 -0.03209509],0,-1.0,[-0.64257103 -0.03245346],0
11,[-0.64257103 -0.03245346],0,-1.0,[-0.675151   -0.03257999],0
11,[-0.675151   -0.03257999],0,-1.0,[-0.70763314 -0.03248211],0
11,[-0.70763314 -0.03248211],0,-1.0,[-0.739804   -0.03217091],0
11,[-0.739804   -0.03217091],0,-1.0,[-0.7714647 -0.0316607],0
11,[-0.7714647 -0.0316607],0,-1.0,[-0.8024331  -0.03096835],0
11,[-0.8024331  -0.03096835],0,-1.0,[-0.83254564 -0.03011259],0
11,[-0.83254564 -0.03011259],0,-1.0,[-0.86165893 -0.02911327],0
11,[-0.86165893 -0.02911327],0,-1.0,[-0.88964957 -0.02799065],0
11,[-0.88964957 -0.02799065],0,-1.0,[-0.9164143  -0.02676473],0
11,[-0.9164143  -0.02676473],0,-1.0,[-0.941869  -0.0254547],0
11,[-0.941869  -0.0254547],0,-1.0,[-0.96594745 -0.02407847],0
11,[-0.96594745 -0.02407847],0,-1.0,[-0.98859984 -0.02265237],0
11,[-0.98859984 -0.02265237],1,-1.0,[-1.0087907 -0.0201909],0
11,[-1.0087907 -0.0201909],1,-1.0,[-1.0264982  -0.01770748],0
11,[-1.0264982  -0.01770748],1,-1.0,[-1.0417105 -0.0152123],0
11,[-1.0417105 -0.0152123],1,-1.0,[-1.0544231  -0.01271263],0
11,[-1.0544231  -0.01271263],1,-1.0,[-1.0646363  -0.01021322],0
11,[-1.0646363  -0.01021322],1,-1.0,[-1.072353   -0.00771664],0
11,[-1.072353   -0.00771664],2,-1.0,[-1.0765768  -0.00422376],0
11,[-1.0765768  -0.00422376],2,-1.0,[-1.0773102e+00 -7.3346170e-04],0
11,[-1.0773102e+00 -7.3346170e-04],2,-1.0,[-1.0745538   0.00275634],0
11,[-1.0745538   0.00275634],2,-1.0,[-1.068306    0.00624793],0
11,[-1.068306    0.00624793],2,-1.0,[-1.058563    0.00974292],0
11,[-1.058563    0.00974292],2,-1.0,[-1.0453216   0.01324147],0
11,[-1.0453216   0.01324147],2,-1.0,[-1.0285802   0.01674143],0
11,[-1.0285802   0.01674143],2,-1.0,[-1.0083426   0.02023753],0
11,[-1.0083426   0.02023753],2,-1.0,[-0.98462206  0.02372056],0
11,[-0.98462206  0.02372056],2,-1.0,[-0.95744544  0.02717664],0
11,[-0.95744544  0.02717664],2,-1.0,[-0.92685884  0.03058656],0
11,[-0.92685884  0.03058656],2,-1.0,[-0.8929334   0.03392541],0
11,[-0.8929334   0.03392541],2,-1.0,[-0.855771    0.03716243],0
11,[-0.855771    0.03716243],2,-1.0,[-0.8155096   0.04026139],0
11,[-0.8155096   0.04026139],2,-1.0,[-0.7723282   0.04318142],0
11,[-0.7723282   0.04318142],2,-1.0,[-0.72644967  0.04587854],0
11,[-0.72644967  0.04587854],2,-1.0,[-0.67814195  0.04830774],0
11,[-0.67814195  0.04830774],2,-1.0,[-0.6277162   0.05042573],0
11,[-0.6277162   0.05042573],2,-1.0,[-0.57552224  0.05219398],0
11,[-0.57552224  0.05219398],2,-1.0,[-0.5219404   0.05358183],0
11,[-0.5219404   0.05358183],2,-1.0,[-0.467371    0.05456939],0
11,[-0.467371    0.05456939],2,-1.0,[-0.4122213   0.05514968],0
11,[-0.4122213   0.05514968],2,-1.0,[-0.3568915   0.05532981],0
11,[-0.3568915   0.05532981],2,-1.0,[-0.30176055  0.05513097],0
11,[-0.30176055  0.05513097],2,-1.0,[-0.24717322  0.05458732],0
11,[-0.24717322  0.05458732],2,-1.0,[-0.19342951  0.05374371],0
11,[-0.19342951  0.05374371],2,-1.0,[-0.14077657  0.05265294],0
11,[-0.14077657  0.05265294],2,-1.0,[-0.08940397  0.0513726 ],0
11,[-0.08940397  0.0513726 ],2,-1.0,[-0.03944198  0.04996199],0
11,[-0.03944198  0.04996199],2,-1.0,[0.00903749 0.04847947],0
11,[0.00903749 0.04847947],2,-1.0,[0.05601788 0.04698039],0
11,[0.05601788 0.04698039],2,-1.0,[0.10153348 0.04551561],0
11,[0.10153348 0.04551561],2,-1.0,[0.14566417 0.04413069],0
11,[0.14566417 0.04413069],2,-1.0,[0.18852979 0.04286562],0
11,[0.18852979 0.04286562],2,-1.0,[0.23028474 0.04175493],0
11,[0.23028474 0.04175493],2,-1.0,[0.27111292 0.04082818],0
11,[0.27111292 0.04082818],2,-1.0,[0.3112234  0.04011049],0
11,[0.3112234  0.04011049],2,-1.0,[0.35084668 0.03962327],0
11,[0.35084668 0.03962327],2,-1.0,[0.39023152 0.03938486],0
11,[0.39023152 0.03938486],2,-1.0,[0.42964262 0.03941108],0
11,[0.42964262 0.03941108],2,-1.0,[0.4693583 0.0397157],0
11,[0.4693583 0.0397157],2,-1.0,[0.509669   0.04031069],1
12,"(array([-0.42055964,  0.        ], dtype=float32), {})",2,-1.0,[-4.2032021e-01  2.3945514e-04],0
12,[-4.2032021e-01  2.3945514e-04],2,-1.0,[-0.41984302  0.0004772 ],0
12,[-0.41984302  0.0004772 ],2,-1.0,[-0.41913146  0.00071154],0
12,[-0.41913146  0.00071154],2,-1.0,[-0.41819066  0.00094079],0
12,[-0.41819066  0.00094079],2,-1.0,[-0.41702732  0.00116334],0
12,[-0.41702732  0.00116334],2,-1.0,[-0.4156497   0.00137761],0
12,[-0.4156497   0.00137761],2,-1.0,[-0.41406766  0.00158207],0
12,[-0.41406766  0.00158207],2,-1.0,[-0.41229236  0.00177529],0
12,[-0.41229236  0.00177529],2,-1.0,[-0.41033646  0.00195591],0
12,[-0.41033646  0.00195591],2,-1.0,[-0.40821376  0.0021227 ],0
12,[-0.40821376  0.0021227 ],2,-1.0,[-0.40593928  0.00227449],0
12,[-0.40593928  0.00227449],2,-1.0,[-0.40352902  0.00241026],0
12,[-0.40352902  0.00241026],2,-1.0,[-0.40099993  0.00252908],0
12,[-0.40099993  0.00252908],2,-1.0,[-0.39836976  0.00263018],0
12,[-0.39836976  0.00263018],2,-1.0,[-0.39565685  0.0027129 ],0
12,[-0.39565685  0.0027129 ],2,-1.0,[-0.39288014  0.00277672],0
12,[-0.39288014  0.00277672],2,-1.0,[-0.39005885  0.00282127],0
12,[-0.39005885  0.00282127],2,-1.0,[-0.38721257  0.0028463 ],0
12,[-0.38721257  0.0028463 ],2,-1.0,[-0.38436085  0.0028517 ],0
12,[-0.38436085  0.0028517 ],2,-1.0,[-0.38152334  0.00283752],0
12,[-0.38152334  0.00283752],2,-1.0,[-0.37871942  0.00280393],0
12,[-0.37871942  0.00280393],2,-1.0,[-0.3759682   0.00275122],0
12,[-0.3759682   0.00275122],2,-1.0,[-0.37328833  0.00267984],0
12,[-0.37328833  0.00267984],2,-1.0,[-0.370698    0.00259033],0
12,[-0.370698    0.00259033],2,-1.0,[-0.36821464  0.00248337],0
12,[-0.36821464  0.00248337],2,-1.0,[-0.36585492  0.00235974],0
12,[-0.36585492  0.00235974],2,-1.0,[-0.3636346   0.00222032],0
12,[-0.3636346   0.00222032],2,-1.0,[-0.36156848  0.00206611],0
12,[-0.36156848  0.00206611],2,-1.0,[-0.3596703   0.00189818],0
12,[-0.3596703   0.00189818],2,-1.0,[-0.35795262  0.00171768],0
12,[-0.35795262  0.00171768],2,-1.0,[-0.35642678  0.00152584],0
12,[-0.35642678  0.00152584],2,-1.0,[-0.35510284  0.00132395],0
12,[-0.35510284  0.00132395],2,-1.0,[-0.35398948  0.00111336],0
12,[-0.35398948  0.00111336],1,-1.0,[-3.54093999e-01 -1.04521816e-04],0
